image_id,filename,split,image_path,semantic_mask_path,overall_mask_path,width,height,total_objects,raw_width,raw_height,exif_orientation,camera_make,camera_model,datetime_original,raw_bytes,release_bytes,raw_sha256,release_sha256,overall_mask_pixels,union_mismatch_pixels,overlap_pixels,source_mask_ambiguous_pixels,brightness_mean,brightness_std,sharpness_laplacian_var,saturation_mean,green_immature_objects,green_immature_mask_path,green_immature_mask_pixels,green_immature_component_count,green_immature_coverage_percent,pale_pink_objects,pale_pink_mask_path,pale_pink_mask_pixels,pale_pink_component_count,pale_pink_coverage_percent,pink_turns_purple_objects,pink_turns_purple_mask_path,pink_turns_purple_mask_pixels,pink_turns_purple_component_count,pink_turns_purple_coverage_percent,fully_ripe_objects,fully_ripe_mask_path,fully_ripe_mask_pixels,fully_ripe_component_count,fully_ripe_coverage_percent,over_ripe_objects,over_ripe_mask_path,over_ripe_mask_pixels,over_ripe_component_count,over_ripe_coverage_percent
20260430_114527,20260430_114527.jpg,train,dataset/images/20260430_114527.jpg,dataset/masks_semantic/20260430_114527.png,dataset/masks_overall/20260430_114527.png,3000,4000,23,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:45:27,3429985,3435996,55d611dd83e73a3bb3de8951b3945503e3b3a626a94209ed588c0bb0150a5c25,19b960b8c14d54fdfb6179168dfb298dcd3ff30a8f7b69dc2522449595b1ddf1,393879,36,0,65442,104.6388931274414,50.224586486816406,930.8408203125,142.3622283935547,17,dataset/masks_binary/green_immature/20260430_114527.png,268081,17,2.234008333333333,0,dataset/masks_binary/pale_pink/20260430_114527.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_114527.png,37869,1,0.315575,5,dataset/masks_binary/fully_ripe/20260430_114527.png,87931,5,0.7327583333333334,0,dataset/masks_binary/over_ripe/20260430_114527.png,0,0,0.0
20260430_114534,20260430_114534.jpg,val,dataset/images/20260430_114534.jpg,dataset/masks_semantic/20260430_114534.png,dataset/masks_overall/20260430_114534.png,3000,4000,29,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:45:34,3580569,3635089,8ba470b0ffc1b220a32d91b1b598e47cddf9ed699391671e29ad2e5d3588fa25,39bc46fd17e9b63f80d4a8537249f9f3369cf632d423c8f1ec55861bbd1a979b,375133,10,0,66765,101.20382690429688,56.21687316894531,1469.24853515625,135.74444580078125,21,dataset/masks_binary/green_immature/20260430_114534.png,202870,21,1.690583333333333,0,dataset/masks_binary/pale_pink/20260430_114534.png,0,0,0.0,3,dataset/masks_binary/pink_turns_purple/20260430_114534.png,105558,3,0.87965,5,dataset/masks_binary/fully_ripe/20260430_114534.png,66713,5,0.5559416666666667,0,dataset/masks_binary/over_ripe/20260430_114534.png,0,0,0.0
20260430_114540,20260430_114540.jpg,test,dataset/images/20260430_114540.jpg,dataset/masks_semantic/20260430_114540.png,dataset/masks_overall/20260430_114540.png,3000,4000,6,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:45:40,3629757,3662933,20fcc1c6e8298ff80c3befa57ac3a1c046dfc1629bcb4980597fe0e6719d17be,f7a3219c411f5f70846cc170a86052fca88642ec069aaee833e5d6c7f4376ab9,173336,0,0,22450,117.24190521240234,47.020179748535156,800.8862915039062,146.02273559570312,5,dataset/masks_binary/green_immature/20260430_114540.png,109081,5,0.9090083333333334,1,dataset/masks_binary/pale_pink/20260430_114540.png,64255,1,0.5354583333333334,0,dataset/masks_binary/pink_turns_purple/20260430_114540.png,0,0,0.0,0,dataset/masks_binary/fully_ripe/20260430_114540.png,0,0,0.0,0,dataset/masks_binary/over_ripe/20260430_114540.png,0,0,0.0
20260430_114546,20260430_114546.jpg,val,dataset/images/20260430_114546.jpg,dataset/masks_semantic/20260430_114546.png,dataset/masks_overall/20260430_114546.png,3000,4000,140,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:45:46,4009174,4181741,4c5f318c1838e0bbd9b6bfa2f7bd6f13f7ade88a9e7da4db84e3f75426d16a80,f11accdfa63cfc424645f0df8715cca6a7d7a6795bd32af4ac6335f8f51d561c,220181,3,0,64136,113.35614013671875,58.4560546875,2193.20703125,84.13024139404297,70,dataset/masks_binary/green_immature/20260430_114546.png,34999,72,0.29165833333333335,3,dataset/masks_binary/pale_pink/20260430_114546.png,1604,3,0.013366666666666667,5,dataset/masks_binary/pink_turns_purple/20260430_114546.png,16059,5,0.133825,62,dataset/masks_binary/fully_ripe/20260430_114546.png,167520,62,1.396,0,dataset/masks_binary/over_ripe/20260430_114546.png,0,0,0.0
20260430_114601,20260430_114601.jpg,train,dataset/images/20260430_114601.jpg,dataset/masks_semantic/20260430_114601.png,dataset/masks_overall/20260430_114601.png,3000,4000,41,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:46:01,3626465,3689709,bc340c8ebb7b1f761f7e187e010c0ba11d64ce9962b158fd0a864b5be94871f0,f0e09eea896175edc4ce510dd9faa05cce14f3c09ed4fa5ce484f07f673801dc,262755,2,0,69505,100.30364990234375,55.05177688598633,1265.7896728515625,126.2538833618164,26,dataset/masks_binary/green_immature/20260430_114601.png,165864,26,1.3821999999999999,2,dataset/masks_binary/pale_pink/20260430_114601.png,36691,3,0.3057583333333333,0,dataset/masks_binary/pink_turns_purple/20260430_114601.png,0,0,0.0,13,dataset/masks_binary/fully_ripe/20260430_114601.png,60200,13,0.5016666666666667,0,dataset/masks_binary/over_ripe/20260430_114601.png,0,0,0.0
20260430_114650,20260430_114650.jpg,train,dataset/images/20260430_114650.jpg,dataset/masks_semantic/20260430_114650.png,dataset/masks_overall/20260430_114650.png,3000,4000,19,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:46:50,3855578,3990040,a5467eae0e2dd1b0f4f141403ab71f2d1ed7683cb69b8518ccf1e566366d0f0d,f7b798ebbfd05eb66338d72020f5824c5c09f58acd81d8ae50fd526c9ed3f0fc,100297,0,0,31518,103.56974029541016,47.942649841308594,2050.841796875,131.0773468017578,15,dataset/masks_binary/green_immature/20260430_114650.png,68484,16,0.5707,1,dataset/masks_binary/pale_pink/20260430_114650.png,19375,1,0.16145833333333334,0,dataset/masks_binary/pink_turns_purple/20260430_114650.png,0,0,0.0,3,dataset/masks_binary/fully_ripe/20260430_114650.png,12438,3,0.10365,0,dataset/masks_binary/over_ripe/20260430_114650.png,0,0,0.0
20260430_114700,20260430_114700.jpg,test,dataset/images/20260430_114700.jpg,dataset/masks_semantic/20260430_114700.png,dataset/masks_overall/20260430_114700.png,3000,4000,142,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:47:00,3544005,3599350,34d1280458acae6e25d8b91bd52f4997edd924d302b07bab203d2a78a9db385f,072a06288d6c64e99e757fce31f532b14eb1f25006f6d7c7ae41d0e9fc9ca895,519786,7,0,167229,109.15348052978516,58.909507751464844,1371.3580322265625,88.61026763916016,119,dataset/masks_binary/green_immature/20260430_114700.png,348260,125,2.902166666666667,0,dataset/masks_binary/pale_pink/20260430_114700.png,0,0,0.0,2,dataset/masks_binary/pink_turns_purple/20260430_114700.png,46993,2,0.3916083333333333,21,dataset/masks_binary/fully_ripe/20260430_114700.png,124540,23,1.0378333333333334,0,dataset/masks_binary/over_ripe/20260430_114700.png,0,0,0.0
20260430_114706,20260430_114706.jpg,train,dataset/images/20260430_114706.jpg,dataset/masks_semantic/20260430_114706.png,dataset/masks_overall/20260430_114706.png,3000,4000,47,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:47:06,3392544,3424579,0516262f69c6468b730042ac2d849868b1c63e2c2171c4270386a5d40695a322,5b5155dc757f3155ec7736e1a043b76506ee105fba342c73c58cf1fef2b5056e,570341,1108,10953,112792,107.0911636352539,60.00109100341797,1107.6387939453125,113.27767181396484,19,dataset/masks_binary/green_immature/20260430_114706.png,88150,19,0.7345833333333334,2,dataset/masks_binary/pale_pink/20260430_114706.png,36465,2,0.303875,3,dataset/masks_binary/pink_turns_purple/20260430_114706.png,53667,3,0.447225,23,dataset/masks_binary/fully_ripe/20260430_114706.png,404120,26,3.3676666666666666,0,dataset/masks_binary/over_ripe/20260430_114706.png,0,0,0.0
20260430_114715,20260430_114715.jpg,test,dataset/images/20260430_114715.jpg,dataset/masks_semantic/20260430_114715.png,dataset/masks_overall/20260430_114715.png,3000,4000,35,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:47:15,3232845,3122827,f8cade143dc97c534b24012605096abb624718ffc4060d4a3d9843f0a9d2353e,2b3c3feb2dd4733d7a6f8c9c2fd5d913ba483131d783aedbd908bc5c827c7eb4,584119,0,0,97942,101.95938110351562,53.90690994262695,449.3451232910156,136.0189666748047,17,dataset/masks_binary/green_immature/20260430_114715.png,152968,19,1.2747333333333333,1,dataset/masks_binary/pale_pink/20260430_114715.png,45958,1,0.38298333333333334,0,dataset/masks_binary/pink_turns_purple/20260430_114715.png,0,0,0.0,17,dataset/masks_binary/fully_ripe/20260430_114715.png,385193,18,3.2099416666666665,0,dataset/masks_binary/over_ripe/20260430_114715.png,0,0,0.0
20260430_114725,20260430_114725.jpg,val,dataset/images/20260430_114725.jpg,dataset/masks_semantic/20260430_114725.png,dataset/masks_overall/20260430_114725.png,3000,4000,14,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:47:25,3583201,3587281,d8745216d30c2834ca2d5458384ee6e9ded8ac8d9b4744bbfa73f485c8cc4815,be917477fe06c4c9c184aecee4b59d6bb6ffc4709872d1c4cc3436c917b6081a,160049,2,0,32895,108.2842788696289,48.576515197753906,760.9650268554688,139.2708282470703,7,dataset/masks_binary/green_immature/20260430_114725.png,76744,7,0.6395333333333334,0,dataset/masks_binary/pale_pink/20260430_114725.png,0,0,0.0,1,dataset/masks_binary/pink_turns_purple/20260430_114725.png,36696,1,0.3058,6,dataset/masks_binary/fully_ripe/20260430_114725.png,46611,6,0.388425,0,dataset/masks_binary/over_ripe/20260430_114725.png,0,0,0.0
20260430_114743,20260430_114743.jpg,train,dataset/images/20260430_114743.jpg,dataset/masks_semantic/20260430_114743.png,dataset/masks_overall/20260430_114743.png,3000,4000,52,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:47:43,3420291,3429036,f03bf773091f2dc7572c2fbf0ed5b5650c10fb73e52b2a840e7e805333d37df8,c2ea5240ed91fea7275978a087dcd1f729eeab5680932b681e99124f35d5778c,596598,0,0,115969,110.40604400634766,60.831668853759766,1032.7518310546875,89.0734634399414,20,dataset/masks_binary/green_immature/20260430_114743.png,129245,20,1.0770416666666667,0,dataset/masks_binary/pale_pink/20260430_114743.png,0,0,0.0,2,dataset/masks_binary/pink_turns_purple/20260430_114743.png,30917,2,0.25764166666666666,30,dataset/masks_binary/fully_ripe/20260430_114743.png,436436,32,3.636966666666667,0,dataset/masks_binary/over_ripe/20260430_114743.png,0,0,0.0
20260430_114747,20260430_114747.jpg,train,dataset/images/20260430_114747.jpg,dataset/masks_semantic/20260430_114747.png,dataset/masks_overall/20260430_114747.png,3000,4000,59,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:47:47,3404206,3430584,13f4aab60ffb3c6bb7712577ece2be4423f3c9e791aa93639eb0a12c99d6f1c9,d6084d6ab11035e2016151c80b854217ea49f1e496c6df330dcca942b47fcae2,462860,0,0,108921,107.22342681884766,58.74253463745117,940.8157348632812,84.0055923461914,23,dataset/masks_binary/green_immature/20260430_114747.png,129270,24,1.07725,0,dataset/masks_binary/pale_pink/20260430_114747.png,0,0,0.0,2,dataset/masks_binary/pink_turns_purple/20260430_114747.png,26069,2,0.21724166666666667,34,dataset/masks_binary/fully_ripe/20260430_114747.png,307521,37,2.562675,0,dataset/masks_binary/over_ripe/20260430_114747.png,0,0,0.0
20260430_114753,20260430_114753.jpg,train,dataset/images/20260430_114753.jpg,dataset/masks_semantic/20260430_114753.png,dataset/masks_overall/20260430_114753.png,3000,4000,49,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:47:53,3434620,3469577,a1a45de68f1d8139b997d599254cd3bc552aef99c79941137ca362a1e994cf15,014b6547640f41de62fcc6bd02482c0e9876a4e9201787e2087e0adbc9a35639,511092,2,0,112615,94.32626342773438,51.5710563659668,1074.1217041015625,130.62879943847656,18,dataset/masks_binary/green_immature/20260430_114753.png,128637,18,1.0719750000000001,3,dataset/masks_binary/pale_pink/20260430_114753.png,52279,4,0.4356583333333333,2,dataset/masks_binary/pink_turns_purple/20260430_114753.png,29320,2,0.24433333333333335,26,dataset/masks_binary/fully_ripe/20260430_114753.png,300858,28,2.50715,0,dataset/masks_binary/over_ripe/20260430_114753.png,0,0,0.0
20260430_114800,20260430_114800.jpg,train,dataset/images/20260430_114800.jpg,dataset/masks_semantic/20260430_114800.png,dataset/masks_overall/20260430_114800.png,3000,4000,30,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:48:00,3270071,3142035,0fa9fed2592beee690f383eee7d26d1f56e809e4095f21b403b8f6b65474580e,4873e3f0f5e9d416fbd60c23f746ebf274a9fafa614fbe36e232365f9d1af298,460737,0,0,77816,116.94049072265625,56.92200469970703,390.6037902832031,92.95623779296875,16,dataset/masks_binary/green_immature/20260430_114800.png,120918,17,1.00765,0,dataset/masks_binary/pale_pink/20260430_114800.png,0,0,0.0,3,dataset/masks_binary/pink_turns_purple/20260430_114800.png,86245,4,0.7187083333333334,11,dataset/masks_binary/fully_ripe/20260430_114800.png,253574,15,2.1131166666666665,0,dataset/masks_binary/over_ripe/20260430_114800.png,0,0,0.0
20260430_114815,20260430_114815.jpg,train,dataset/images/20260430_114815.jpg,dataset/masks_semantic/20260430_114815.png,dataset/masks_overall/20260430_114815.png,3000,4000,51,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:48:15,3404304,3389117,9690e49b9ad317a656baa68961d0a871cf6aaf112e61e52830ca3f35a5cb1362,ae6c81df09f6ed210cf0fcfd2c46307305312fe32b86fefb15f18bcf9bda1bc2,914341,7,0,150473,107.1187973022461,58.9564094543457,749.8867797851562,106.19490814208984,25,dataset/masks_binary/green_immature/20260430_114815.png,374274,25,3.11895,1,dataset/masks_binary/pale_pink/20260430_114815.png,4163,1,0.03469166666666666,0,dataset/masks_binary/pink_turns_purple/20260430_114815.png,0,0,0.0,25,dataset/masks_binary/fully_ripe/20260430_114815.png,535911,26,4.4659249999999995,0,dataset/masks_binary/over_ripe/20260430_114815.png,0,0,0.0
20260430_114825,20260430_114825.jpg,val,dataset/images/20260430_114825.jpg,dataset/masks_semantic/20260430_114825.png,dataset/masks_overall/20260430_114825.png,3000,4000,46,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:48:25,4018260,4147422,a96b6229501e1ba92894a20a6b6900b48df8d82d13bab1fccb8e4005236a8795,fe5dc02551635c41a48b2b57ed3b5cd01b2f2bd266246fa3d89efcfa23ead1a9,240602,9,0,77161,108.78341674804688,52.40268325805664,1888.4305419921875,141.5795440673828,34,dataset/masks_binary/green_immature/20260430_114825.png,169835,35,1.4152916666666666,2,dataset/masks_binary/pale_pink/20260430_114825.png,13302,2,0.11084999999999999,1,dataset/masks_binary/pink_turns_purple/20260430_114825.png,1530,1,0.012750000000000001,9,dataset/masks_binary/fully_ripe/20260430_114825.png,55944,9,0.46620000000000006,0,dataset/masks_binary/over_ripe/20260430_114825.png,0,0,0.0
20260430_114834,20260430_114834.jpg,train,dataset/images/20260430_114834.jpg,dataset/masks_semantic/20260430_114834.png,dataset/masks_overall/20260430_114834.png,3000,4000,35,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:48:33,3709150,3761996,5ea8b9d9df5dc27e12e13587f74db9bdb641f107df516a005ed267f0a7544e57,d4dfbf3b77a0f3d08c154214864db1a330cdb8ecc780820bdbded27adb49eb51,460807,2,0,83355,111.0594482421875,49.016807556152344,1120.6646728515625,157.84043884277344,29,dataset/masks_binary/green_immature/20260430_114834.png,290921,29,2.424341666666667,2,dataset/masks_binary/pale_pink/20260430_114834.png,53060,2,0.44216666666666665,0,dataset/masks_binary/pink_turns_purple/20260430_114834.png,0,0,0.0,4,dataset/masks_binary/fully_ripe/20260430_114834.png,116828,5,0.9735666666666667,0,dataset/masks_binary/over_ripe/20260430_114834.png,0,0,0.0
20260430_114838,20260430_114838.jpg,train,dataset/images/20260430_114838.jpg,dataset/masks_semantic/20260430_114838.png,dataset/masks_overall/20260430_114838.png,3000,4000,28,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:48:38,3809161,3923072,c534522b40abbbafc320b495fa5efb6ef13c98b352eebec8abeb41c0ba7174aa,6c7d4c7d66c8f191c573288f47e5d26e169ee314422d9fa9264c2b8ffacf7733,176706,0,0,49627,98.09416961669922,44.460689544677734,1896.3502197265625,126.0056381225586,21,dataset/masks_binary/green_immature/20260430_114838.png,89161,24,0.7430083333333334,1,dataset/masks_binary/pale_pink/20260430_114838.png,20933,1,0.17444166666666666,1,dataset/masks_binary/pink_turns_purple/20260430_114838.png,19247,1,0.16039166666666665,5,dataset/masks_binary/fully_ripe/20260430_114838.png,47365,6,0.3947083333333334,0,dataset/masks_binary/over_ripe/20260430_114838.png,0,0,0.0
20260430_114848,20260430_114848.jpg,train,dataset/images/20260430_114848.jpg,dataset/masks_semantic/20260430_114848.png,dataset/masks_overall/20260430_114848.png,3000,4000,13,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:48:48,3414781,3391989,06d43ab0b01758a4a02a2f8d25ebfc90a2f1ae59c5507e30241caa811960a685,199690bc41644066f1669535c04b0e78d46bf4135c0425c5aef751a2bbea6d1e,263492,0,0,43833,108.9259033203125,55.591957092285156,721.0960083007812,111.47158813476562,3,dataset/masks_binary/green_immature/20260430_114848.png,16588,3,0.13823333333333332,2,dataset/masks_binary/pale_pink/20260430_114848.png,52636,2,0.4386333333333333,2,dataset/masks_binary/pink_turns_purple/20260430_114848.png,26274,2,0.21895,6,dataset/masks_binary/fully_ripe/20260430_114848.png,167994,6,1.39995,0,dataset/masks_binary/over_ripe/20260430_114848.png,0,0,0.0
20260430_114854,20260430_114854.jpg,train,dataset/images/20260430_114854.jpg,dataset/masks_semantic/20260430_114854.png,dataset/masks_overall/20260430_114854.png,3000,4000,52,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:48:53,3719881,3768047,7d041d5056f9fc94ec2a7da5809dfdedea10c83654e1ed2c01fd46dd1ef229ef,7e67259c17df07af47ff1040ac454bd15f73635d333072db9a0ba307ba2a9a45,543649,33,0,114906,105.9848861694336,47.00873565673828,1284.8590087890625,144.1476287841797,38,dataset/masks_binary/green_immature/20260430_114854.png,329164,38,2.7430333333333334,4,dataset/masks_binary/pale_pink/20260430_114854.png,86472,4,0.7206,0,dataset/masks_binary/pink_turns_purple/20260430_114854.png,0,0,0.0,7,dataset/masks_binary/fully_ripe/20260430_114854.png,63554,7,0.5296166666666667,3,dataset/masks_binary/over_ripe/20260430_114854.png,64492,3,0.5374333333333333
20260430_114900,20260430_114900.jpg,train,dataset/images/20260430_114900.jpg,dataset/masks_semantic/20260430_114900.png,dataset/masks_overall/20260430_114900.png,3000,4000,48,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:49:00,3843014,3922298,3089be7925557ae7c58f7923b322e10811f7e8da408785dc4f3bdf2978eb3e9f,6f8fa10de17267d66f46c2ee5e54652c8a723fb43bf2151b530eeadacb6d9e17,792119,9,0,134929,102.33428955078125,45.72842788696289,1090.88134765625,140.1278533935547,29,dataset/masks_binary/green_immature/20260430_114900.png,395802,30,3.29835,2,dataset/masks_binary/pale_pink/20260430_114900.png,54281,2,0.4523416666666667,2,dataset/masks_binary/pink_turns_purple/20260430_114900.png,48813,2,0.406775,14,dataset/masks_binary/fully_ripe/20260430_114900.png,262718,16,2.1893166666666666,1,dataset/masks_binary/over_ripe/20260430_114900.png,30514,1,0.2542833333333333
20260430_114912,20260430_114912.jpg,train,dataset/images/20260430_114912.jpg,dataset/masks_semantic/20260430_114912.png,dataset/masks_overall/20260430_114912.png,3000,4000,81,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:49:12,3953876,4106044,d5bbb9541f381e39abc68a31b9b88931bd579148771c454c9ccd89c687f2ed7d,be00d0741b8d62d2e34ee4a2dc92b2424507c11d7a59a88e6db33f5d2ba29c53,355609,4,0,115588,111.8790512084961,56.340091705322266,2035.2286376953125,113.8158187866211,42,dataset/masks_binary/green_immature/20260430_114912.png,161163,45,1.343025,3,dataset/masks_binary/pale_pink/20260430_114912.png,24292,3,0.20243333333333333,5,dataset/masks_binary/pink_turns_purple/20260430_114912.png,9479,5,0.07899166666666667,31,dataset/masks_binary/fully_ripe/20260430_114912.png,160679,36,1.3389916666666666,0,dataset/masks_binary/over_ripe/20260430_114912.png,0,0,0.0
20260430_114921,20260430_114921.jpg,val,dataset/images/20260430_114921.jpg,dataset/masks_semantic/20260430_114921.png,dataset/masks_overall/20260430_114921.png,3000,4000,26,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:49:21,3333008,3315624,62764b163a81353051266adc32287c25286dc462dfd7a184ccc311772c5fe34c,97005bf1df44bf830977ba86ad7db62f3b48930557b4004247c64f0a1a2efafa,251866,0,0,52573,113.67302703857422,58.80020523071289,1026.590576171875,86.6167221069336,16,dataset/masks_binary/green_immature/20260430_114921.png,90301,17,0.7525083333333333,1,dataset/masks_binary/pale_pink/20260430_114921.png,6617,1,0.055141666666666665,1,dataset/masks_binary/pink_turns_purple/20260430_114921.png,29536,1,0.24613333333333332,8,dataset/masks_binary/fully_ripe/20260430_114921.png,125412,8,1.0451,0,dataset/masks_binary/over_ripe/20260430_114921.png,0,0,0.0
20260430_114927,20260430_114927.jpg,train,dataset/images/20260430_114927.jpg,dataset/masks_semantic/20260430_114927.png,dataset/masks_overall/20260430_114927.png,3000,4000,13,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:49:26,3852139,3894890,dce0530be31a3e00a74ddd19bdcd5baf05a4df56502c5a7ee13807e5d799a2a1,00f90d732f647cff68b8361bc7325ff511f73d0244103ef1512c9c332d982066,303560,0,0,45801,122.17130279541016,42.41598129272461,916.22802734375,168.27088928222656,6,dataset/masks_binary/green_immature/20260430_114927.png,83294,6,0.6941166666666667,1,dataset/masks_binary/pale_pink/20260430_114927.png,31325,1,0.26104166666666667,0,dataset/masks_binary/pink_turns_purple/20260430_114927.png,0,0,0.0,6,dataset/masks_binary/fully_ripe/20260430_114927.png,188941,7,1.5745083333333334,0,dataset/masks_binary/over_ripe/20260430_114927.png,0,0,0.0
20260430_114931,20260430_114931.jpg,train,dataset/images/20260430_114931.jpg,dataset/masks_semantic/20260430_114931.png,dataset/masks_overall/20260430_114931.png,3000,4000,14,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:49:31,3615530,3574459,27f675d20c9fbf853b1d30a4dc6317713d787900810605a4d77b8b4cfacf7f20,68020001039f09ada5cdf563589279b09de7e86276a16918c27c746fe478a6eb,308776,2,0,45347,111.5836410522461,49.62907028198242,655.3629760742188,124.88895416259766,7,dataset/masks_binary/green_immature/20260430_114931.png,95308,7,0.7942333333333332,0,dataset/masks_binary/pale_pink/20260430_114931.png,0,0,0.0,2,dataset/masks_binary/pink_turns_purple/20260430_114931.png,62119,2,0.5176583333333333,5,dataset/masks_binary/fully_ripe/20260430_114931.png,151351,5,1.2612583333333334,0,dataset/masks_binary/over_ripe/20260430_114931.png,0,0,0.0
20260430_114942,20260430_114942.jpg,train,dataset/images/20260430_114942.jpg,dataset/masks_semantic/20260430_114942.png,dataset/masks_overall/20260430_114942.png,3000,4000,31,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:49:42,3478763,3371648,9d1c4327006fb4e3802e4c620a18af44ff895451ae1f6da4f273e51c8d15fee5,496e9e05b779da33ab194b916a1815dd80274fdbf118363a1d01ba2a55b2ee12,947132,2,0,119695,111.77503204345703,47.525352478027344,496.596435546875,113.0831298828125,18,dataset/masks_binary/green_immature/20260430_114942.png,505971,18,4.216425,3,dataset/masks_binary/pale_pink/20260430_114942.png,80650,3,0.6720833333333333,0,dataset/masks_binary/pink_turns_purple/20260430_114942.png,0,0,0.0,10,dataset/masks_binary/fully_ripe/20260430_114942.png,360513,12,3.004275,0,dataset/masks_binary/over_ripe/20260430_114942.png,0,0,0.0
20260430_114945,20260430_114945.jpg,val,dataset/images/20260430_114945.jpg,dataset/masks_semantic/20260430_114945.png,dataset/masks_overall/20260430_114945.png,3000,4000,12,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:49:45,3402368,3309971,81f89ab51fd70e732caad217508b79e288f357c233d141d958abd167186dcf3e,f28ad93fae389765f3940fe026efbfc5f69c92a4038290288f4d9ffcc32660df,403878,6,0,45474,110.69180297851562,44.1845703125,372.6049499511719,161.5661163330078,10,dataset/masks_binary/green_immature/20260430_114945.png,267674,13,2.2306166666666667,0,dataset/masks_binary/pale_pink/20260430_114945.png,0,0,0.0,2,dataset/masks_binary/pink_turns_purple/20260430_114945.png,136208,2,1.1350666666666667,0,dataset/masks_binary/fully_ripe/20260430_114945.png,0,0,0.0,0,dataset/masks_binary/over_ripe/20260430_114945.png,0,0,0.0
20260430_114950,20260430_114950.jpg,train,dataset/images/20260430_114950.jpg,dataset/masks_semantic/20260430_114950.png,dataset/masks_overall/20260430_114950.png,3000,4000,21,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:49:50,4222055,4317962,4bbc731d0cd6045e621857e63f538a460b39ea580453c4a13e960767b65d4181,976e8e05960e433bf7a3b53198b61348527ed4eed0af267acfc15690350195c9,472043,7,0,70670,112.54647064208984,52.36077880859375,1386.29541015625,144.38311767578125,14,dataset/masks_binary/green_immature/20260430_114950.png,304942,14,2.5411833333333336,1,dataset/masks_binary/pale_pink/20260430_114950.png,40861,1,0.34050833333333336,1,dataset/masks_binary/pink_turns_purple/20260430_114950.png,6604,1,0.05503333333333334,5,dataset/masks_binary/fully_ripe/20260430_114950.png,119643,5,0.997025,0,dataset/masks_binary/over_ripe/20260430_114950.png,0,0,0.0
20260430_114959,20260430_114959.jpg,test,dataset/images/20260430_114959.jpg,dataset/masks_semantic/20260430_114959.png,dataset/masks_overall/20260430_114959.png,3000,4000,28,4000,3000,6,samsung,Galaxy S24 Ultra,2026:04:30 11:49:59,3596306,3615119,55c00b62884f3b5ef6b31e9120963a3f0bf77f1a0e45ef1a484f7278a50c3e5d,2f09757764f6e124126e4390fa5809c17dd647786717490c6281449450b4c824,579090,16,0,90276,117.90760040283203,50.06930160522461,940.0037231445312,143.42298889160156,16,dataset/masks_binary/green_immature/20260430_114959.png,322408,16,2.686733333333333,1,dataset/masks_binary/pale_pink/20260430_114959.png,43116,1,0.3593,0,dataset/masks_binary/pink_turns_purple/20260430_114959.png,0,0,0.0,11,dataset/masks_binary/fully_ripe/20260430_114959.png,213582,30,1.77985,0,dataset/masks_binary/over_ripe/20260430_114959.png,0,0,0.0
